Date,Open,High,Low,Close,Adj Close,Volume
5/31/2019,6891.00,6961.30,6825.00,6869.85,6628.76,1084204
6/3/2019,6760.00,7055.00,6760.00,7022.90,6776.44,1157809
6/4/2019,7000.00,7099.00,6971.75,7051.80,6804.32,575281
6/6/2019,7060.20,7099.00,6928.00,6988.70,6743.44,720856
6/7/2019,6990.00,6990.00,6862.65,6948.25,6704.41,470376
6/10/2019,6980.00,7043.30,6922.00,6969.95,6725.35,395116
6/11/2019,6989.95,7018.20,6930.00,6978.30,6733.40,387309
6/12/2019,6963.80,6967.95,6825.05,6852.00,6611.53,494886
6/13/2019,6843.00,6863.70,6766.30,6784.70,6546.60,561159
6/14/2019,6775.00,6839.00,6727.35,6747.40,6510.61,449930
6/17/2019,6749.40,6768.05,6560.50,6581.65,6350.67,567397
6/18/2019,6604.50,6649.00,6390.00,6439.00,6213.03,1048826
6/19/2019,6485.00,6560.65,6380.00,6424.65,6199.18,715496
6/20/2019,6390.00,6649.00,6340.25,6616.75,6384.54,992450
6/21/2019,6549.00,6549.00,6370.20,6417.25,6192.04,1345890
6/24/2019,6411.00,6497.10,6322.85,6459.90,6233.20,911826
6/25/2019,6459.00,6540.00,6427.35,6522.50,6293.60,580392
6/26/2019,6519.00,6557.80,6460.10,6480.30,6252.88,572239
6/27/2019,6496.20,6575.00,6475.00,6486.70,6259.05,1022011
6/28/2019,6500.00,6550.00,6475.00,6534.65,6305.32,618701
7/1/2019,6600.00,6618.00,6490.00,6507.85,6279.46,754667
7/2/2019,6510.05,6588.80,6482.00,6560.00,6329.78,518084
7/3/2019,6582.00,6590.00,6515.05,6533.80,6304.50,517709
7/4/2019,6540.00,6588.00,6510.20,6544.45,6314.78,576449
7/5/2019,6547.20,6579.00,6300.00,6360.00,6136.80,866460
7/8/2019,6280.10,6283.15,5985.65,6038.70,5826.78,1927495
7/9/2019,6060.00,6070.00,5910.00,5945.45,5736.80,1337999
7/10/2019,5959.00,5995.00,5900.00,5927.90,5719.87,809385
